"j","k","method","ISE_MC"
1,7,"GM",0.000509485567877371
1,7,"LL",4.06785455151751e-05
1,7,"NW",0.000251084560665328
1,10,"GM",0.000383507347061497
1,10,"LL",3.16692415405837e-05
1,10,"NW",0.0001802230034113
1,14,"GM",0.000342858750133442
1,14,"LL",2.2965570676693e-05
1,14,"NW",0.000120942536466476
2,7,"GM",0.00128723319168714
2,7,"LL",0.00022429798411196
2,7,"NW",0.000727856705552141
2,10,"GM",0.00142121625113088
2,10,"LL",0.00014450113887298
2,10,"NW",0.000542221302385214
2,14,"GM",0.00111036333926436
2,14,"LL",9.21057628073269e-05
2,14,"NW",0.000338319617965381
3,7,"GM",0.00250645494111882
3,7,"LL",0.00058576711189044
3,7,"NW",0.00127841885811092
3,10,"GM",0.00165837774578982
3,10,"LL",0.000363957097258278
3,10,"NW",0.000860357010754786
3,14,"GM",0.00224620485075019
3,14,"LL",0.000267516552073336
3,14,"NW",0.000498771862665672
1,7,"GM",0.000487389108047218
1,7,"LL",4.05916778319736e-05
1,7,"NW",0.000219858856387413
1,10,"GM",0.000398528712550038
1,10,"LL",3.24755962359897e-05
1,10,"NW",0.000168968146944062
1,14,"GM",0.000350098007938907
1,14,"LL",2.47336028275237e-05
1,14,"NW",0.000121677606441168
2,7,"GM",0.00130047358846924
2,7,"LL",0.000214443700600488
2,7,"NW",0.000760948926365195
2,10,"GM",0.00121525756416427
2,10,"LL",0.000138275186549534
2,10,"NW",0.000536582839998441
2,14,"GM",0.00120697638486047
2,14,"LL",8.79939788294587e-05
2,14,"NW",0.000280555888651145
3,7,"GM",0.00251060850454251
3,7,"LL",0.000593770281039515
3,7,"NW",0.00143311070444465
3,10,"GM",0.00187802840290105
3,10,"LL",0.000332825724567976
3,10,"NW",0.000790226952333899
3,14,"GM",0.00156628143067167
3,14,"LL",0.000251351602686046
3,14,"NW",0.000508806136887927
1,7,"GM",0.000483019896975174
1,7,"LL",4.03371363966775e-05
1,7,"NW",0.000220825787458046
1,10,"GM",0.000413801889890576
1,10,"LL",3.71134203315865e-05
1,10,"NW",0.000183031516569391
1,14,"GM",0.000480525337700757
1,14,"LL",2.28098151064012e-05
1,14,"NW",0.000120003502140231
2,7,"GM",0.00130091073974452
2,7,"LL",0.000205218015055994
2,7,"NW",0.000731435065133719
2,10,"GM",0.00120849047895015
2,10,"LL",0.0001422701791889
2,10,"NW",0.000520243827840574
2,14,"GM",0.000946066597622406
2,14,"LL",8.7288044338116e-05
2,14,"NW",0.000343500353667587
3,7,"GM",0.00253866457575081
3,7,"LL",0.000510566991574664
3,7,"NW",0.00158816093031164
3,10,"GM",0.00154925107444298
3,10,"LL",0.000398552316682853
3,10,"NW",0.000891399403702145
3,14,"GM",0.00226396395878919
3,14,"LL",0.000265298640379943
3,14,"NW",0.000488332509745111
1,7,"GM",0.000478460680402693
1,7,"LL",3.7789604849933e-05
1,7,"NW",0.000224083724414634
1,10,"GM",0.000396674681637415
1,10,"LL",3.47903293431266e-05
1,10,"NW",0.000173407910499583
1,14,"GM",0.000299690182640734
1,14,"LL",2.41616136231456e-05
1,14,"NW",0.000124882335148309
2,7,"GM",0.00133791350927637
2,7,"LL",0.000208333715237694
2,7,"NW",0.000760019633369068
2,10,"GM",0.0011454869636487
2,10,"LL",0.000130831807890594
2,10,"NW",0.000522936504897244
2,14,"GM",0.000985025659171278
2,14,"LL",8.91151971821256e-05
2,14,"NW",0.000302388452681798
3,7,"GM",0.00236761098216455
3,7,"LL",0.00052643531159102
3,7,"NW",0.00152039006540876
3,10,"GM",0.00240585865589757
3,10,"LL",0.000308073085561383
3,10,"NW",0.00103555246912079
3,14,"GM",0.00186209157729311
3,14,"LL",0.000222439361125295
3,14,"NW",0.000632043991128506
1,7,"GM",0.000547092668833894
1,7,"LL",4.24828734501865e-05
1,7,"NW",0.000249144415028936
1,10,"GM",0.000376533423050171
1,10,"LL",3.26673984957046e-05
1,10,"NW",0.000192960894954765
1,14,"GM",0.000413232939013427
1,14,"LL",2.55727810794227e-05
1,14,"NW",0.000135230499065819
2,7,"GM",0.00137152701562595
2,7,"LL",0.000211719873118806
2,7,"NW",0.000736850437572883
2,10,"GM",0.00104150976443528
2,10,"LL",0.000135315013931864
2,10,"NW",0.00051613713546487
2,14,"GM",0.00119304421777107
2,14,"LL",8.80844869636457e-05
2,14,"NW",0.000338903492010154
3,7,"GM",0.00235514346000051
3,7,"LL",0.000625809444455606
3,7,"NW",0.00132323399709411
3,10,"GM",0.00171532723994503
3,10,"LL",0.000390369929680929
3,10,"NW",0.000801287713810815
3,14,"GM",0.0016524743978887
3,14,"LL",0.00022014467247534
3,14,"NW",0.000417358041929533
1,7,"GM",0.00051371966707111
1,7,"LL",3.92412744153093e-05
1,7,"NW",0.00024681156122455
1,10,"GM",0.000471871427501846
1,10,"LL",3.51994115634496e-05
1,10,"NW",0.000189764311425091
1,14,"GM",0.000308828875139553
1,14,"LL",2.32690925028012e-05
1,14,"NW",0.000135662360752557
2,7,"GM",0.00141858787822496
2,7,"LL",0.000227655259321456
2,7,"NW",0.000668541435848199
2,10,"GM",0.00102308410815967
2,10,"LL",0.000129781965221498
2,10,"NW",0.000522337946033161
2,14,"GM",0.00162868110630715
2,14,"LL",9.08965443797876e-05
2,14,"NW",0.000345358661133452
3,7,"GM",0.00267528192462828
3,7,"LL",0.000631092204609317
3,7,"NW",0.0013184150008734
3,10,"GM",0.00226682871045903
3,10,"LL",0.000357621011032651
3,10,"NW",0.000819142242547895
3,14,"GM",0.0012690653300678
3,14,"LL",0.000207701671080767
3,14,"NW",0.000523959564324345
1,7,"GM",0.000521371520612987
1,7,"LL",4.0449537380142e-05
1,7,"NW",0.000245603975421194
1,10,"GM",0.000412643221937135
1,10,"LL",3.42682955640936e-05
1,10,"NW",0.000170671032525924
1,14,"GM",0.000298205917586705
1,14,"LL",2.37380083205884e-05
1,14,"NW",0.000118931097763869
2,7,"GM",0.00123944319181807
2,7,"LL",0.000226285405123255
2,7,"NW",0.000684001237992806
2,10,"GM",0.00113888499967514
2,10,"LL",0.000136466309579047
2,10,"NW",0.000544192821351
2,14,"GM",0.00103147894114863
2,14,"LL",8.95866573281744e-05
2,14,"NW",0.00032685309674096
3,7,"GM",0.00251074808385104
3,7,"LL",0.000664949042411508
3,7,"NW",0.00137663036911911
3,10,"GM",0.00181225571822236
3,10,"LL",0.000334675070068095
3,10,"NW",0.000856988576480981
3,14,"GM",0.00184967637848196
3,14,"LL",0.000209060533873343
3,14,"NW",0.000514870816249977
1,7,"GM",0.000506691328043212
1,7,"LL",3.90829704961161e-05
1,7,"NW",0.000239414339535207
1,10,"GM",0.000405983671642239
1,10,"LL",3.339385383262e-05
1,10,"NW",0.000178905610468372
1,14,"GM",0.000365204635664366
1,14,"LL",2.24201208069864e-05
1,14,"NW",0.000119943320583155
2,7,"GM",0.0012990818739591
2,7,"LL",0.000224236247113707
2,7,"NW",0.000743994038356759
2,10,"GM",0.00131317416690012
2,10,"LL",0.000138857516673258
2,10,"NW",0.00048557061240511
2,14,"GM",0.000984019225629557
2,14,"LL",8.38397010545517e-05
2,14,"NW",0.000274585790744617
3,7,"GM",0.00259649165711533
3,7,"LL",0.000621726719566675
3,7,"NW",0.00161401400369045
3,10,"GM",0.00186137713254226
3,10,"LL",0.000369591667451056
3,10,"NW",0.000807311267102582
3,14,"GM",0.00174788654021935
3,14,"LL",0.000262037597986091
3,14,"NW",0.000546409278474975
1,7,"GM",0.00049514794066285
1,7,"LL",4.133983340611e-05
1,7,"NW",0.000216472940425795
1,10,"GM",0.000395036562211026
1,10,"LL",3.30245412696159e-05
1,10,"NW",0.000179953564923161
1,14,"GM",0.000361886359306765
1,14,"LL",2.50030492328766e-05
1,14,"NW",0.000112895709223174
2,7,"GM",0.00125109270976718
2,7,"LL",0.000205251685484271
2,7,"NW",0.000713483467402853
2,10,"GM",0.00109498203820199
2,10,"LL",0.000128408846351374
2,10,"NW",0.000499818312793689
2,14,"GM",0.00109112322697634
2,14,"LL",9.20268696747946e-05
2,14,"NW",0.000302328728877255
3,7,"GM",0.00263936999874413
3,7,"LL",0.00053710020404496
3,7,"NW",0.00163891783002797
3,10,"GM",0.00210294268885361
3,10,"LL",0.000359796720699155
3,10,"NW",0.000857170757552525
3,14,"GM",0.00168036267051847
3,14,"LL",0.000243604173229203
3,14,"NW",0.000487766608339262
1,7,"GM",0.000595935056457937
1,7,"LL",3.87066424770839e-05
1,7,"NW",0.000229109796912847
1,10,"GM",0.000484987751270454
1,10,"LL",3.68359039280624e-05
1,10,"NW",0.000184322616051124
1,14,"GM",0.000387466682759352
1,14,"LL",2.19191671454708e-05
1,14,"NW",0.000124469403426437
2,7,"GM",0.00126107248596135
2,7,"LL",0.000186000167776461
2,7,"NW",0.000717881605887097
2,10,"GM",0.00186899715901938
2,10,"LL",0.000135396817864188
2,10,"NW",0.000505770197020615
2,14,"GM",0.00103021528943383
2,14,"LL",9.07480180717113e-05
2,14,"NW",0.000326901447332064
3,7,"GM",0.00284763144926589
3,7,"LL",0.000488275565482752
3,7,"NW",0.00162549743813456
3,10,"GM",0.00182656672890468
3,10,"LL",0.000331810170207893
3,10,"NW",0.000949234495580363
3,14,"GM",0.00167599432091337
3,14,"LL",0.000236321932142305
3,14,"NW",0.000421118046088433
1,7,"GM",0.00054686884661447
1,7,"LL",4.3194720928963e-05
1,7,"NW",0.000240504347109196
1,10,"GM",0.000387849171984125
1,10,"LL",3.43106688297087e-05
1,10,"NW",0.00018982123851603
1,14,"GM",0.00039665779377952
1,14,"LL",2.40764293504142e-05
1,14,"NW",0.000129872526092517
2,7,"GM",0.0014318477951042
2,7,"LL",0.000209150524699618
2,7,"NW",0.000775305821233642
2,10,"GM",0.00111923552683805
2,10,"LL",0.000130069903145561
2,10,"NW",0.000518048044509718
2,14,"GM",0.001114666292192
2,14,"LL",9.64599104614635e-05
2,14,"NW",0.000316764478449876
3,7,"GM",0.00263266009314175
3,7,"LL",0.00060524186915171
3,7,"NW",0.00156991324118252
3,10,"GM",0.00172277338914815
3,10,"LL",0.000326867023662936
3,10,"NW",0.000836138484801328
3,14,"GM",0.00140342846759818
3,14,"LL",0.000245503929494045
3,14,"NW",0.000500992882702327
1,7,"GM",0.000439951174006461
1,7,"LL",4.05960429125225e-05
1,7,"NW",0.000233911864249852
1,10,"GM",0.00042754610495457
1,10,"LL",3.40663601043217e-05
1,10,"NW",0.000194999361972147
1,14,"GM",0.000363806300139374
1,14,"LL",2.53089032650526e-05
1,14,"NW",0.000124946614003437
2,7,"GM",0.0013525063486512
2,7,"LL",0.00021010292959704
2,7,"NW",0.000688830478375523
2,10,"GM",0.00182245022252403
2,10,"LL",0.000130472425687469
2,10,"NW",0.000553585590525978
2,14,"GM",0.00142339760220756
2,14,"LL",9.35400682198945e-05
2,14,"NW",0.000318960949144242
3,7,"GM",0.00238626768913693
3,7,"LL",0.000568198741698858
3,7,"NW",0.0016403170770377
3,10,"GM",0.00194575587506983
3,10,"LL",0.00035600928832127
3,10,"NW",0.000965460428201487
3,14,"GM",0.00137933186212389
3,14,"LL",0.000231814283611391
3,14,"NW",0.000570148188702742
1,7,"GM",0.000482968077966055
1,7,"LL",4.07697009005314e-05
1,7,"NW",0.000237412069240439
1,10,"GM",0.000396886825195589
1,10,"LL",3.76169744593798e-05
1,10,"NW",0.000180033051244359
1,14,"GM",0.000262714462393658
1,14,"LL",2.28639568919145e-05
1,14,"NW",0.000124194961090109
2,7,"GM",0.00179274252124973
2,7,"LL",0.000201632114692772
2,7,"NW",0.000728119390970513
2,10,"GM",0.00145275386742748
2,10,"LL",0.000133610590733567
2,10,"NW",0.000495007249704038
2,14,"GM",0.00103453427986139
2,14,"LL",8.32473871357622e-05
2,14,"NW",0.000347283769867641
3,7,"GM",0.0025522984247961
3,7,"LL",0.000524263367983755
3,7,"NW",0.00162477964063878
3,10,"GM",0.00189439645885613
3,10,"LL",0.000425718839475182
3,10,"NW",0.000964697399225471
3,14,"GM",0.00158857723463574
3,14,"LL",0.000243835997821477
3,14,"NW",0.000552437558212559
1,7,"GM",0.000496786920379874
1,7,"LL",3.75226394869673e-05
1,7,"NW",0.000230387288796284
1,10,"GM",0.000480274729821312
1,10,"LL",3.47142290633285e-05
1,10,"NW",0.000167832282690371
1,14,"GM",0.000384444990706363
1,14,"LL",2.325870900408e-05
1,14,"NW",0.000123484122260025
2,7,"GM",0.00124340467099733
2,7,"LL",0.000213456870609431
2,7,"NW",0.000742694437635886
2,10,"GM",0.00109109292810156
2,10,"LL",0.000129507199099068
2,10,"NW",0.000470054532375074
2,14,"GM",0.00107708339811957
2,14,"LL",8.75054069720886e-05
2,14,"NW",0.000335002953442194
3,7,"GM",0.00257706406564128
3,7,"LL",0.000562040251712779
3,7,"NW",0.00147030729748776
3,10,"GM",0.00176329459015815
3,10,"LL",0.000362003161272158
3,10,"NW",0.000940553666890592
3,14,"GM",0.00175041993771139
3,14,"LL",0.000254567246249007
3,14,"NW",0.000507127017408407
1,7,"GM",0.000493330115933494
1,7,"LL",3.89552473624892e-05
1,7,"NW",0.000220732245962196
1,10,"GM",0.000401345346313987
1,10,"LL",3.24068508759237e-05
1,10,"NW",0.000180768833388419
1,14,"GM",0.000381155324430473
1,14,"LL",2.47493006583523e-05
1,14,"NW",0.000119219430931202
2,7,"GM",0.00143772400130324
2,7,"LL",0.000209199210641587
2,7,"NW",0.000750956556549182
2,10,"GM",0.00137842579956203
2,10,"LL",0.000123567383390355
2,10,"NW",0.000527100500818389
2,14,"GM",0.00150466725538606
2,14,"LL",8.57167930511283e-05
2,14,"NW",0.000322118488079584
3,7,"GM",0.0021567955784686
3,7,"LL",0.000660527784600631
3,7,"NW",0.00115099636596434
3,10,"GM",0.00173056937043632
3,10,"LL",0.000343645936152976
3,10,"NW",0.000833437597095926
3,14,"GM",0.00165316600944396
3,14,"LL",0.000221668026629035
3,14,"NW",0.000469772571716213
1,7,"GM",0.000463223203707056
1,7,"LL",3.85946087800871e-05
1,7,"NW",0.00023494051415272
1,10,"GM",0.000342943734449488
1,10,"LL",3.47051267978277e-05
1,10,"NW",0.000187653712033966
1,14,"GM",0.00036139118277005
1,14,"LL",2.30292739449579e-05
1,14,"NW",0.000125685690689604
2,7,"GM",0.00137897613786133
2,7,"LL",0.000228035579198674
2,7,"NW",0.000802272917649869
2,10,"GM",0.00111682972211652
2,10,"LL",0.000125658754660942
2,10,"NW",0.000513650001053069
2,14,"GM",0.000924537464705149
2,14,"LL",9.70644877715981e-05
2,14,"NW",0.000343265819545774
3,7,"GM",0.00229796189462294
3,7,"LL",0.000604558255281727
3,7,"NW",0.00153917633011567
3,10,"GM",0.00182183273397026
3,10,"LL",0.000295428212901064
3,10,"NW",0.000890243130768062
3,14,"GM",0.0017815600838409
3,14,"LL",0.000264448803225136
3,14,"NW",0.000430914590352528
1,7,"GM",0.000496646534111081
1,7,"LL",4.00180441205219e-05
1,7,"NW",0.000197561375085887
1,10,"GM",0.00038714994759874
1,10,"LL",3.37231098389901e-05
1,10,"NW",0.000174931770879962
1,14,"GM",0.000295050250204517
1,14,"LL",2.47862937683704e-05
1,14,"NW",0.000131566901461639
2,7,"GM",0.00150087692976589
2,7,"LL",0.000206432653938152
2,7,"NW",0.000729494201814119
2,10,"GM",0.00115761106876787
2,10,"LL",0.000126194622516506
2,10,"NW",0.000534575440853774
2,14,"GM",0.000952412981497458
2,14,"LL",9.47559912326071e-05
2,14,"NW",0.000300463480320352
3,7,"GM",0.00221936707107799
3,7,"LL",0.000572253357222103
3,7,"NW",0.00149930885059699
3,10,"GM",0.00195533268763126
3,10,"LL",0.000385449045633342
3,10,"NW",0.000965572925373367
3,14,"GM",0.0014235127062688
3,14,"LL",0.000219121896429639
3,14,"NW",0.000613649645148329
1,7,"GM",0.000498978031322662
1,7,"LL",3.70764283281584e-05
1,7,"NW",0.000254540279609982
1,10,"GM",0.000427600510054441
1,10,"LL",3.47434745368741e-05
1,10,"NW",0.000171342479099364
1,14,"GM",0.000364140334048636
1,14,"LL",2.45061514076413e-05
1,14,"NW",0.000121687800239585
2,7,"GM",0.00129837006588141
2,7,"LL",0.000215869792737534
2,7,"NW",0.000760987478426866
2,10,"GM",0.00118063796059514
2,10,"LL",0.000129075833397085
2,10,"NW",0.000560445823800862
2,14,"GM",0.00103353306449623
2,14,"LL",9.34380302371738e-05
2,14,"NW",0.000310558847272808
3,7,"GM",0.00256836174668979
3,7,"LL",0.000569930557907006
3,7,"NW",0.00143226097904097
3,10,"GM",0.00172937295212274
3,10,"LL",0.00035908803091739
3,10,"NW",0.000763775315706387
3,14,"GM",0.00153603989580202
3,14,"LL",0.00026491448731634
3,14,"NW",0.000498231494254452
1,7,"GM",0.000672751833608721
1,7,"LL",4.15027401556674e-05
1,7,"NW",0.000254165545298135
1,10,"GM",0.00041230908095869
1,10,"LL",3.15255411460919e-05
1,10,"NW",0.000178313484081491
1,14,"GM",0.000373745909633978
1,14,"LL",2.39420313451569e-05
1,14,"NW",0.000122808231320612
2,7,"GM",0.00132171285781544
2,7,"LL",0.000215457738959161
2,7,"NW",0.000805061364093722
2,10,"GM",0.00141872699456486
2,10,"LL",0.000129629902512241
2,10,"NW",0.000524660198915599
2,14,"GM",0.00103523728203381
2,14,"LL",9.03099721006967e-05
2,14,"NW",0.000333913166973438
3,7,"GM",0.00224450473486366
3,7,"LL",0.000667128319901225
3,7,"NW",0.00154570501673574
3,10,"GM",0.00172826778356747
3,10,"LL",0.000345757957209623
3,10,"NW",0.000840166750045304
3,14,"GM",0.00150917218170622
3,14,"LL",0.000247541667288486
3,14,"NW",0.000480517393108907
1,7,"GM",0.000494126828396567
1,7,"LL",4.03384260992307e-05
1,7,"NW",0.0002324986088004
1,10,"GM",0.000376832223721549
1,10,"LL",3.22719648694029e-05
1,10,"NW",0.000195201394258059
1,14,"GM",0.00038822930233749
1,14,"LL",2.43478477918681e-05
1,14,"NW",0.000131932948660265
2,7,"GM",0.00126056843170732
2,7,"LL",0.000216342800605428
2,7,"NW",0.000760340194663764
2,10,"GM",0.00121366926386855
2,10,"LL",0.000125500769121589
2,10,"NW",0.000513940368556632
2,14,"GM",0.00102788417075381
2,14,"LL",9.27246679195553e-05
2,14,"NW",0.000329514533175093
3,7,"GM",0.00301200868095023
3,7,"LL",0.000657171992979863
3,7,"NW",0.0014389598208695
3,10,"GM",0.00171228279267325
3,10,"LL",0.000334746891807555
3,10,"NW",0.000948145598123469
3,14,"GM",0.00157120673098449
3,14,"LL",0.000254273810859005
3,14,"NW",0.000628453539827006
1,7,"GM",0.000463778336474636
1,7,"LL",4.18976210496122e-05
1,7,"NW",0.000230553588106565
1,10,"GM",0.000370960326055237
1,10,"LL",3.47304893889273e-05
1,10,"NW",0.000180414635659195
1,14,"GM",0.000337489966949982
1,14,"LL",2.40629400872126e-05
1,14,"NW",0.000127874236197287
2,7,"GM",0.00130042047677907
2,7,"LL",0.000235029238830522
2,7,"NW",0.000706983647153725
2,10,"GM",0.00113841021125487
2,10,"LL",0.000136225068372097
2,10,"NW",0.000499916339148909
2,14,"GM",0.00121900349058158
2,14,"LL",8.68912519198421e-05
2,14,"NW",0.000344218499200714
3,7,"GM",0.00214304406779968
3,7,"LL",0.000558667953377344
3,7,"NW",0.00148455208084749
3,10,"GM",0.0020629408146919
3,10,"LL",0.000373606075030448
3,10,"NW",0.00105176215912288
3,14,"GM",0.00153851389373571
3,14,"LL",0.000257385477945071
3,14,"NW",0.000468557491929788
1,7,"GM",0.000597232461322026
1,7,"LL",3.84520300304714e-05
1,7,"NW",0.000218002978048772
1,10,"GM",0.000433194544651035
1,10,"LL",3.63916335994208e-05
1,10,"NW",0.000172490303509476
1,14,"GM",0.000376601377663942
1,14,"LL",2.31893659781228e-05
1,14,"NW",0.000126448079436465
2,7,"GM",0.00160494260670769
2,7,"LL",0.000213950377752971
2,7,"NW",0.000736480682483281
2,10,"GM",0.00105060946618663
2,10,"LL",0.000136992316384063
2,10,"NW",0.000560476560586006
2,14,"GM",0.00101081473738485
2,14,"LL",8.63592134759077e-05
2,14,"NW",0.000308633427757999
3,7,"GM",0.00249166576787585
3,7,"LL",0.000545932311502307
3,7,"NW",0.00142566516896071
3,10,"GM",0.00162790746444013
3,10,"LL",0.00030668000341641
3,10,"NW",0.00093719083197691
3,14,"GM",0.00154067563780744
3,14,"LL",0.000223524141190648
3,14,"NW",0.000574339425782921
1,7,"GM",0.000484436982732636
1,7,"LL",3.77051368872849e-05
1,7,"NW",0.000214951504023598
1,10,"GM",0.000407032143538488
1,10,"LL",3.35472077821773e-05
1,10,"NW",0.000184667997172921
1,14,"GM",0.000338051550424799
1,14,"LL",2.52451194047482e-05
1,14,"NW",0.000122890126521808
2,7,"GM",0.00161713958879361
2,7,"LL",0.000217474632944475
2,7,"NW",0.000711927116228102
2,10,"GM",0.00116642683803372
2,10,"LL",0.00013071285709606
2,10,"NW",0.000516594168684754
2,14,"GM",0.00100754807813501
2,14,"LL",9.33771707833975e-05
2,14,"NW",0.000323152183135716
3,7,"GM",0.00251555017782518
3,7,"LL",0.000593041027605375
3,7,"NW",0.00142777244320734
3,10,"GM",0.00188459894864007
3,10,"LL",0.000300714120189891
3,10,"NW",0.000738444798141811
3,14,"GM",0.00147161622186229
3,14,"LL",0.000231800567296619
3,14,"NW",0.000456315105232642
1,7,"GM",0.000625915294953318
1,7,"LL",3.9462624550201e-05
1,7,"NW",0.000203644079735717
1,10,"GM",0.000414102168012931
1,10,"LL",3.4184940390709e-05
1,10,"NW",0.000188925424743671
1,14,"GM",0.000345464010023656
1,14,"LL",2.00761736062568e-05
1,14,"NW",0.000120152836620529
2,7,"GM",0.00145672866918994
2,7,"LL",0.000218188460410705
2,7,"NW",0.000744407657884548
2,10,"GM",0.00116603338447313
2,10,"LL",0.000134275786521057
2,10,"NW",0.000518531668570883
2,14,"GM",0.00104718236196046
2,14,"LL",8.58497113359223e-05
2,14,"NW",0.000339619964514822
3,7,"GM",0.00226251488977747
3,7,"LL",0.00052371166992906
3,7,"NW",0.00124229997514584
3,10,"GM",0.00162725886323427
3,10,"LL",0.000358740101758417
3,10,"NW",0.000985990964038472
3,14,"GM",0.00197203599533918
3,14,"LL",0.000234861237426505
3,14,"NW",0.000513476194462647
1,7,"GM",0.000537951879132804
1,7,"LL",4.04241073780751e-05
1,7,"NW",0.000246290603155112
1,10,"GM",0.000393253956864862
1,10,"LL",3.28125726523423e-05
1,10,"NW",0.000180830366225396
1,14,"GM",0.000369359838142773
1,14,"LL",2.29201426581153e-05
1,14,"NW",0.000123715887044149
2,7,"GM",0.00168699966751109
2,7,"LL",0.00021269342585989
2,7,"NW",0.00073019759672881
2,10,"GM",0.00112915625511489
2,10,"LL",0.000135778892496703
2,10,"NW",0.000523016274393096
2,14,"GM",0.00122879909643657
2,14,"LL",8.91300401214838e-05
2,14,"NW",0.000342873104229176
3,7,"GM",0.00245879290773894
3,7,"LL",0.000675408237912719
3,7,"NW",0.00181806067834838
3,10,"GM",0.00177282481671123
3,10,"LL",0.000352884476730351
3,10,"NW",0.000792867148633557
3,14,"GM",0.00150900688833673
3,14,"LL",0.000215747974627431
